fecha_registro,origen_registro,orden_buscada,orden_suministro,tipo_entrega,entidad,almacen_clues_destino,clues_destino,unidad_destino,proveedor,orden,clave_cnis,descripcion,piezas_emitidas,piezas_recibidas_ol,piezas_entregadas_clues,tipo_red,grupo_terapeutico,estatus_operativo,estatus_base,origen_compendio,operador_logistico,estatus_recepcion_ol,estatus_entrega_estado,estatus_incidencia_completa,tipo_incidencia,atribuible_a,estatus_incidencia,responsable,observaciones,pdf_cedula_rechazo,pdf_correo_seguimiento
2026-01-28,CARGA EXCEL,IMBB-16-02-2025-16262753-U013,IMBB-16-02-2025-16262753-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMBB-16-02-2025-16262753-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,EL PROVEEDOR SE ENCONTRABA DESDE EL LUNES Y SE LE RECIBIO HASTA EL DIA VIERNES ,,
2026-01-28,CARGA EXCEL,IMBB-16-02-2025-16262754-U013,IMBB-16-02-2025-16262754-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMBB-16-02-2025-16262754-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,EL PROVEEDOR SE ENCONTRABA DESDE EL LUNES Y SE LE RECIBIO HASTA EL DIA VIERNES ,,
2026-01-28,CARGA EXCEL,IMB-16-02-2026-16013991-U013,IMB-16-02-2026-16013991-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16013991-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,NO SE ENCUENTRA ENTARIMADO Y EMPLAYADO EL INSUMO,,
2026-01-29,CARGA EXCEL,IMB-16-02-2026-16013848-U013,IMB-16-02-2026-16013848-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16013848-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,ENTIDAD INDICA QUE NO SE PRESENTO EN EL ALMACEN,,
2026-01-29,CARGA EXCEL,IMBB-16-02-2025-16228985-U013,IMBB-16-02-2025-16228985-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMBB-16-02-2025-16228985-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,ENTIDAD INDICO QUE SE RECIBIRIA UNA TARIMA PENDIENTE DEL DIA DE AYER ,,
2026-01-29,CARGA EXCEL,IMBB-16-02-2025-16243861-U013,IMBB-16-02-2025-16243861-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMBB-16-02-2025-16243861-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,ENTIDAD INDICO QUE SE RECIBIRIA UNA TARIMA PENDIENTE DEL DIA DE AYER ,,
2026-01-29,CARGA EXCEL,IMB-16-02-2026-16007765-SADMI,IMB-16-02-2026-16007765-SADMI,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16007765-SADMI,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,ENTIDAD INDICA QUE ESTAN FORMADOS PARA SU REVISIÓN ,,
2026-01-29,CARGA EXCEL,IMB-16-02-2026-16013924-U013,IMB-16-02-2026-16013924-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16013924-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,ENTIDAD INDICA QUE ESTAN FORMADOS PARA SU REVISIÓN ,,
2026-01-29,CARGA EXCEL,IMB-16-02-2026-16019307-U013,IMB-16-02-2026-16019307-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16019307-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,ENTIDAD INDICA QUE ESTAN FORMADOS PARA SU REVISIÓN ,,
2026-01-29,CARGA EXCEL,IMB-16-02-2026-16014166-U013,IMB-16-02-2026-16014166-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16014166-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE PRESENTAN EL 29 DE ENERO Y LES RECIBEN EL 30 DE ENERO ,,
2026-01-29,CARGA EXCEL,IMB-16-02-2026-16013871-U013,IMB-16-02-2026-16013871-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16013871-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE PRESENTAN EL 29 DE ENERO Y LES RECIBEN EL 30 DE ENERO ,,
2026-01-29,CARGA EXCEL,IMB-16-02-2026-16014133-U013,IMB-16-02-2026-16014133-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16014133-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE PRESENTAN EL 29 DE ENERO Y LES RECIBEN EL 30 DE ENERO ,,
2026-02-03,CARGA EXCEL,IMBB-13-02-2025-13223956-U013,IMBB-13-02-2025-13223956-U013,,HIDALGO,HGSSA015492-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DE HIDALGO,,,,IMBB-13-02-2025-13223956-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SE RECHAZA POR SOBREINVENTARIO,,
2026-02-03,CARGA EXCEL,,,,HIDALGO,HGSSA015492-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DE HIDALGO,,,,,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SE RECHAZA POR SOBREINVENTARIO,,
2026-01-29,CARGA EXCEL,IMB-04-01-2024-04011829-U013,IMB-04-01-2024-04011829-U013,,CHIAPAS,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMB-04-01-2024-04011829-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,NSUMO SE ENCUENTRA EN MAL ESTADO ,,
2026-01-29,CARGA EXCEL,IMBB-30-02-2025-30248511-U013,IMBB-30-02-2025-30248511-U013,,VERACRUZ,VZSSA017175-ALMACEN ESTATAL B VERACRUZ,,,,IMBB-30-02-2025-30248511-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO EL RECHAZO,,
2026-01-29,CARGA EXCEL,IMBB-27-02-2025-27247406-U013,IMBB-27-02-2025-27247406-U013,,TABASCO,TCSSA006623-ALMACEN GENERAL DE LA SECRETARIA DE SALUD DE TABASCO,,,,IMBB-27-02-2025-27247406-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO EL RECHAZO,,
2026-01-29,CARGA EXCEL,IMBB-27-02-2025-27259521-U013,IMBB-27-02-2025-27259521-U013,,TABASCO,TCSSA006623-ALMACEN GENERAL DE LA SECRETARIA DE SALUD DE TABASCO,,,,IMBB-27-02-2025-27259521-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO EL RECHAZO,,
2026-01-29,CARGA EXCEL,IMB-30-02-2026-30004001-U013,IMB-30-02-2026-30004001-U013,,VERACRUZ,VZSSA017175-ALMACEN ESTATAL B VERACRUZ,,,,IMB-30-02-2026-30004001-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO EL RECHAZO,,
2026-01-29,CARGA EXCEL,IMB-30-02-2026-30003998-U013,IMB-30-02-2026-30003998-U013,,VERACRUZ,VZSSA017175-ALMACEN ESTATAL B VERACRUZ,,,,IMB-30-02-2026-30003998-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO EL RECHAZO,,
2026-01-29,CARGA EXCEL,IMBB-15-02-2025-15228848-U013,IMBB-15-02-2025-15228848-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15228848-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-15-02-2025-15235357-U013,IMBB-15-02-2025-15235357-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15235357-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-15-02-2025-15235428-U013,IMBB-15-02-2025-15235428-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15235428-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-15-02-2025-15243542-U013,IMBB-15-02-2025-15243542-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15243542-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-15-02-2025-15243605-U013,IMBB-15-02-2025-15243605-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15243605-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-15-02-2025-15243613-U013,IMBB-15-02-2025-15243613-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15243613-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-15-02-2025-15249390-U013,IMBB-15-02-2025-15249390-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15249390-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-15-02-2025-15255488-U013,IMBB-15-02-2025-15255488-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15255488-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-15-02-2025-15255546-U013,IMBB-15-02-2025-15255546-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15255546-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-15-02-2025-15255556-U013,IMBB-15-02-2025-15255556-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15255556-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-15-02-2025-15213130-U013,IMBB-15-02-2025-15213130-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15213130-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,HMTB-15-02-2025-15230259-E001,HMTB-15-02-2025-15230259-E001,,MEXICO,MCIMB009676-HOSPITAL MATERNO DE TEXCOCO,,,,HMTB-15-02-2025-15230259-E001,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,HMTB-15-02-2025-15230260-E001,HMTB-15-02-2025-15230260-E001,,MEXICO,MCIMB009676-HOSPITAL MATERNO DE TEXCOCO,,,,HMTB-15-02-2025-15230260-E001,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,HMTB-15-02-2025-15230261-E001,HMTB-15-02-2025-15230261-E001,,MEXICO,MCIMB009676-HOSPITAL MATERNO DE TEXCOCO,,,,HMTB-15-02-2025-15230261-E001,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,HMTB-15-02-2025-15230271-E001,HMTB-15-02-2025-15230271-E001,,MEXICO,MCIMB009676-HOSPITAL MATERNO DE TEXCOCO,,,,HMTB-15-02-2025-15230271-E001,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,HMTB-15-02-2025-15230272-E001,HMTB-15-02-2025-15230272-E001,,MEXICO,MCIMB009676-HOSPITAL MATERNO DE TEXCOCO,,,,HMTB-15-02-2025-15230272-E001,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,HMTB-15-02-2025-15230273-E001,HMTB-15-02-2025-15230273-E001,,MEXICO,MCIMB009676-HOSPITAL MATERNO DE TEXCOCO,,,,HMTB-15-02-2025-15230273-E001,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-17-02-2025-17235869-U013,IMBB-17-02-2025-17235869-U013,,MORELOS,MSIMB002486-C&M DISTRIBUIDORA DE MEDICAMENTOS Y MATERIAL DE CURACION S.A DE C.V,,,,IMBB-17-02-2025-17235869-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-17-02-2025-17235946-U013,IMBB-17-02-2025-17235946-U013,,MORELOS,MSIMB002486-C&M DISTRIBUIDORA DE MEDICAMENTOS Y MATERIAL DE CURACION S.A DE C.V,,,,IMBB-17-02-2025-17235946-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-17-02-2025-17249511-U013,IMBB-17-02-2025-17249511-U013,,MORELOS,MSIMB002486-C&M DISTRIBUIDORA DE MEDICAMENTOS Y MATERIAL DE CURACION S.A DE C.V,,,,IMBB-17-02-2025-17249511-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-17-02-2025-17256252-U013,IMBB-17-02-2025-17256252-U013,,MORELOS,MSIMB002486-C&M DISTRIBUIDORA DE MEDICAMENTOS Y MATERIAL DE CURACION S.A DE C.V,,,,IMBB-17-02-2025-17256252-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-17-02-2025-17256255-U013,IMBB-17-02-2025-17256255-U013,,MORELOS,MSIMB002486-C&M DISTRIBUIDORA DE MEDICAMENTOS Y MATERIAL DE CURACION S.A DE C.V,,,,IMBB-17-02-2025-17256255-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-27-02-2025-27247264-U013,IMBB-27-02-2025-27247264-U013,,TABASCO,TCSSA006623-ALMACEN GENERAL DE LA SECRETARIA DE SALUD DE TABASCO,,,,IMBB-27-02-2025-27247264-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-27-02-2025-27250032-U013,IMBB-27-02-2025-27250032-U013,,TABASCO,TCSSA006623-ALMACEN GENERAL DE LA SECRETARIA DE SALUD DE TABASCO,,,,IMBB-27-02-2025-27250032-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
2026-01-29,CARGA EXCEL,IMBB-27-02-2025-27259425-U013,IMBB-27-02-2025-27259425-U013,,TABASCO,TCSSA006623-ALMACEN GENERAL DE LA SECRETARIA DE SALUD DE TABASCO,,,,IMBB-27-02-2025-27259425-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SOLICITO LA REPROGRAMACIÓN,,
